Node	Tissue	alanine	arginine	asparagine	aspartate	glutamate	glutamine	glycine	histidine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine	acetylglycine	dimethylglycine	asymmetric dimethylarginine / symmetric dimethylarginine	N-monomethylarginine	2-aminoadipate	citrulline	creatine	cystathionine	hippurate	hydroxyproline	kynurenic acid	kynurenine	methionine sulfoxide	ornithine	orotate	phosphocreatine	pipecolic acid	quinolinate	salicylurate	sarcosine	betaine	aminoisobutyric acid	GABA	5-adenosylhomocysteine	glutathione oxidized	glutathione reduced	adenosine	guanosine	inosine	xanthosine	cytidine	uridine	AMP	ADP	adenylosuccinate	GMP	GDP	IMP	NAD	NADP	cAMP	CMP	UMP	UDP	dCMP	dTMP	dUMP	UDP-galactose/UDP-glucose	UDP-glucuronate	gentisate	malondialdehyde	anthranilic acid	4-hydroxybenzaldehyde	4-hydroxyphenylpyruvate	hydroxyphenylacetate	thymine	uracil	nicotinate	4-pyridoxate	niacinamide	1-methylnicotinamide	flavin mononucleotide	thiamine	histamine	1-methylhistamine	adenine	guanine	xanthine	hypoxanthine	urate	5-HIAA	indole-3-propionate	indoxylsulfate	serotonin	fructose/glucose/galactose	erythrose-4-phosphate	alpha-glycerophosphate	pentose monophosphate	hexose diphosphate	hexose monophosphate	lactose	sucrose	glycerol	glucuronate	6-phosphogluconate	3-phosphoglycerate	carnitine	N-carbamoyl-beta-alanine	pantothenate	putrescine	phosphoenolpyruvate	trimethylamine-N-oxide	inositol	allantoin	creatinine	pyroglutamic acid	DHAP/glyceraldehyde 3P	phosphoethanolamine	pyruvate	alpha-ketoglutarate	taurine	adipate	malate	oxalate	suberate	succinate	aconitate	citrate	isocitrate	propionate	2-hydroxyglutarate	alpha-hydroxybutyrate	lactate	mevalonate 5-phosphate	beta-hydroxybutyrate	fumarate/maleate/alpha-ketoisovalerate	3-methyladipate/pimelate	butyrobetaine	sorbitol	cholate	glycocholate	taurocholate	glycodeoxycholate/glycochenodeoxycholate	taurodeoxycholate/taurochenodeoxycholate	chenodeoxycholate/deoxycholate	C16:0 CE	C16:1 CE	C18:0 CE	C18:1 CE	C18:2 CE	C18:3 CE	C20:3 CE	C20:4 CE	C14:0 SM	C16:0 SM	C16:1 SM	C18:0 SM	C18:1 SM	C18:2 SM	C22:0 SM	C22:1 SM	C24:0 SM	C24:1 SM	C2 carnitine	C3 carnitine	C3-DC carnitine	C4 carnitine	C5 carnitine	C6 carnitine	C7 carnitine	C8 carnitine	C12 carnitine	C14 carnitine	C16 carnitine	C18 carnitine	C18:1 carnitine	C18:2 carnitine	choline	phosphocholine	cotinine	alpha-glycerophosphocholine	C14:0 LPC	C16:1 LPC	C16:0 LPC	C18:2 LPC	C18:1 LPC	C18:0 LPC	C20:5 LPC	C20:4 LPC	C20:3 LPC	C22:6 LPC	C32:0 PC	C32:1 PC	C32:2 PC	C34:1 PC	C34:2 PC	C34:3 PC	C34:4 PC	C36:1 PC	C36:2 PC	C36:4 PC-A	C36:4 PC-B	C38:2 PC	C38:4 PC	C38:5 PC	C38:6 PC	C40:6 PC	C16:0 LPE	C18:0 LPE	C18:1 LPE	C18:2 LPE	C20:4 LPE	C22:6 LPE	C34:1 DAG	C34:2 DAG	C36:1 DAG	C36:2 DAG	C44:0 TAG	C44:1 TAG	C46:0 TAG	C46:1 TAG	C46:2 TAG	C48:0 TAG	C48:1 TAG	C48:2 TAG	C48:3 TAG	C48:4 TAG	C50:0 TAG	C50:1 TAG	C50:2 TAG	C50:3 TAG	C50:4 TAG	C50:5 TAG	C52:1 TAG	C52:2 TAG	C52:3 TAG	C52:4 TAG	C52:5 TAG	C52:6 TAG	C54:1 TAG	C54:2 TAG	C54:3 TAG	C54:4 TAG	C54:5 TAG	C54:6 TAG	C54:7 TAG	C54:8 TAG	C54:10 TAG	C56:1 TAG	C56:2 TAG	C56:3 TAG	C56:4 TAG	C56:5 TAG	C56:6 TAG	C56:7 TAG	C56:8 TAG	C56:9 TAG	C56:10 TAG	C58:10 TAG	C58:6 TAG	C58:8 TAG	C58:9 TAG	C60:12 TAG
Acomys_cahirinus	Brain	5.5723537516	6.19846073897	4.97667857483	6.02155240013	6.2891806937	6.73492993317	4.3492188907	6.17649321127	6.28995100353	6.51675681323	5.94573922	5.5139190665	6.52440887213	6.59827430687	5.68965998883	5.4066439171	5.1402957417	5.20574904177	5.9810546979			4.85729379753	4.8720331271	5.76009396733	4.81083121077	7.02096932247	5.64251758507		4.31480130557	2.2128486067	4.80235835043	3.49556840553	5.27512141343	6.31020020347	5.5011862315	3.75249959493	4.74901883533			6.27049753073		6.27933091567	3.99123690523	4.54548295215	5.47650311183	4.9884779202	7.26134699003	7.8401587279	4.56320792773	7.14078324077	7.5337008661	6.05461519423	3.9125408828		5.7051504592	4.74705215543	5.3172839262	4.82864072483	4.6126057737	4.16818824993	5.39879275867	5.05580707177		4.61191538187		5.1797099828	5.1299347599	3.45532815445	4.19522462857	6.26052842757	3.00527007237	5.5555222769			5.9212831453	7.90702072737		5.01499750207	6.6517391341	2.38797625335		5.74485386863	3.8956357159	4.71258447153	6.95151239987	4.3242922915	7.80354155517	7.93050911833	5.97482548457	3.11870617193			2.70428955273	7.4337398784	6.47747899223	6.50859701193	7.30824232353	7.71106144053	8.0990541635	5.42243443353	5.38689142153	3.32674938057	5.15460201593	5.14302995613	6.04843469997	6.412818984	4.31742813857	6.85636465973	5.5017067188	6.1759267312	3.7122666016	6.5041250956	4.17362079753	4.8954837921	4.5273590897	7.4113121281	5.65891714173	5.82466175327		6.27091617663	4.931205618	7.88316334567	6.08962751533	4.20382636693	6.2853939211	5.6613166892	7.33031710463	6.05963025763		5.98733295687	4.9508543095	7.67450388523		4.72002392573	6.8345212545	4.48657897847	5.72433565553	7.64685661127		4.47798084707	5.72179718863		5.18511338543	5.41857543333	6.83001483937			6.38663154517	7.29517572017		6.7368152595	7.29686751293	7.17904221293	8.04616602237	7.40093179143	8.8091078616	8.40935387967	6.59883808453	9.0136130152	8.56252632227	8.19231285997	8.8595508121	6.09238670953	3.85787986147	4.0587999703	4.39091162297	4.2792439564	3.72889740697			3.03612027223	4.09635999033	4.31513723677	4.46633972523	4.0094164359	2.71233875145	7.00531482453	6.3391592658	3.61557753977	4.50097054817	7.1007294297	7.2757566027	8.8624936375	7.6133799612	8.30842769087	8.70984842863		7.7520246438	7.3488173659	7.81311793407	9.02069227887	8.7488379643	7.36281863363	9.27888251947	8.75392420173	7.6572888791	7.18914676247		8.87695099257	7.21270452053	8.89038270827	8.5787872486	8.80572832603	8.6109534174	9.07186742253		8.12368415883	8.63185077027	7.9892085905		8.00925431243	8.32487279567	7.93785866953	6.70126168797	8.1146802756	7.4956808799						7.37688352843	7.4967710311				7.2383980088	7.81718076987	7.7825416037				7.53713243207	7.77309275403	7.90784413537	7.82145229077			7.12783506957	7.03507634213	7.54239155607	7.67782322363	7.67450925313	7.24723816247		7.10628280947	7.6174506373				6.79258984973		7.46029573743	7.48426637353	7.37911749057			6.90418791557	6.40718088727	7.03019062243	6.59564867993	7.14523272553
Acomys_cahirinus	Kidney	6.0830162463	6.2018654947	5.87225711563	6.03953906607	6.56637102537	6.26370627453	4.66404707717	6.50858890893	6.9048534382	6.98731007177	6.6771304263	6.0253921323	7.0162821783	7.05574762877	6.18890566833	6.05542231683	5.77208906427	5.57329342763	6.9235503601		4.90482298947	5.75678867113	4.97693113407	6.07216513943	4.7015025764	6.25001983917	5.3549524585	6.12144835957	5.0736594652	3.1349311723	5.1596096061	4.0094536984	6.17061671327	6.35980644337		4.05264200423	5.2173010278	5.89913548153		7.42967200687	3.55386938715	5.0595454268	4.19249205575			4.33342324757	6.6431310488	8.00111740473	4.9661969781	5.244628471	6.95715141593	5.5788815111	5.6282151741		5.75366524667	4.8335745211	5.02714746463	5.74380899277	5.68665394807	4.28666482115	5.59721459623	5.5535309252		5.61497442143	5.1340491263	4.47318414857	6.33951751793		4.48044696783	7.19027663387	3.59727099557	6.34353410207		4.99291284753	6.84743501503	7.909703834	4.45911387423	7.00876162447	6.82549047413		3.85042099513	6.0247624142	5.3144962351	5.04202092	5.45949994957	4.13905858193	7.7415629778	7.94451553593	5.63169117973	2.58119350013	4.2604709496	5.6672528016		7.61331807843	6.2769352735	7.77369203413	6.4842041403	5.35888014883	6.67322599497	5.21233750183	5.7241950316	3.70660918487	7.69029356373	5.91817947777	6.76833594087	6.5129125853		7.49619763143	4.62512175387	6.97520140393	4.01478750527	6.08957630993	4.87538419447	4.92211083	4.42047010765	5.92798383737	5.2535002077	5.47502429627	5.34297454953	6.2265535726	5.3632923229	7.74087170643	5.74929518033		6.5576574105	5.84363051687	5.71324828937	4.4717496546	4.8413480474	5.6714364892	5.24801558773	7.44172496627	4.8149326036	4.7367106356	6.8053564322	5.092322533	5.77376083223	7.39267706447		5.52507169027	6.57838618013	4.3681766651	5.76372948437	4.26643576723	7.11908324093		6.7331797023	6.95996951353	7.6927099093	6.16263568235	6.5527471174	7.0219710212	7.62315177157	8.84170215333	8.01438198347	8.05189305847	7.57529377927	6.1101043086	9.1941829148	8.8208088356	9.0152714955	8.85345514387	6.6318537837	5.04967655133	3.94846522737	5.94979986723	5.5828164862	3.81038539997	2.961280732			2.5505073077	3.74607528893	4.0898021919	3.75670124657	3.64013222573	7.2205005234	5.27340257613	3.39688720623	4.51213761327		7.0516427453	8.73895541663	7.59154506113	7.8195090746	8.84871937153		7.6788593652		7.4659593865	8.8669612694	8.22809433573	7.7405601055	8.9389273139	9.0954329637	8.13523913783	7.43422733793	8.7706233339	9.05864526	8.57475657063	8.84562452283	7.86223377173	8.8187884867	8.63339671447	8.88463670343	7.8336457731	8.2860930313	8.64610398667	8.16436222623	7.529317378	7.8134246794	8.55345553617	7.80112999363	7.9627689815	7.46344501433	7.85511443643	7.61206334597	7.33765165373	7.91280714297	7.97630298103	7.84341031053	7.96120299363	8.41023106027	8.51862008603	8.1403506161	8.5227119876	7.4666370979	8.71209227513	8.82169597533	8.66999706863	8.40278219143	7.90129918357	8.23632302767	8.80369764653	8.9072886842	8.84018705613	8.45948727153	7.76892343917	7.4551645326	8.14615077337	8.5898173908	8.70709199297	8.6713127316	8.4218446035	7.74284368643	7.49796980803		6.5124277631	7.15008468737	7.37884434567	7.60256393903	7.59352890123	7.5402763198	7.6296502969	7.8703370099	7.5194111748		7.0859557335	6.7803604817	7.33437902967	7.25754711183	
Acomys_cahirinus	Liver	6.11172266447	3.70422905797	5.1786227839	5.1399496598	6.30138368593	6.10379354063	4.58407109643	5.9231348937	5.978443159	6.29563696237	5.89834024527	5.13297016917	6.20564805993	6.31051355483	5.5294141817	5.44623187843	4.85612322363	4.5071505758	6.24483889623	2.7831987099	5.2625696198	5.13692244117	4.393308095	6.25199718983	4.3505042319	5.8184602884	5.29164254697	5.7432440038		2.45274335563	5.13203930253	3.65808855267	5.62753789453	6.26449944243		3.18705062637	5.05738755127		4.0868223571	7.12182606773		5.7176830585	2.6803355134	4.07438899493		4.01402816113	4.73006482727	6.93740689257	5.26377496447	5.37466382253	7.80958480737	6.17820501047	5.84338592657	4.15419936543	5.44154793667	4.62709697413	4.4779311821	5.52758437373	5.4066448553	4.17861678557	4.9355658492	5.20946703157	4.1440758062	5.99693116723	4.60079197677	4.35306383407	5.29327183607		4.32413660095	7.12987383127	3.95582827627	6.28251496477	3.8919743461	5.54802252227	7.06937007273	7.8495234586	5.2890852858	7.84446545817	6.7784844645	2.88974280437	3.99987367343	5.6329489243	3.83482951603	3.004534925	6.21307822023	3.59020164517	7.1293890498	6.3670344157	4.88911588655				2.1522883444	8.31016810067	5.85628056983	7.5631305002	6.57147145337	5.7069736572	7.46494323487	8.2400252495	7.9358258291	3.2119446977	7.04131094753	5.48464342593	6.84817554563	6.16534420347		6.7430297454	4.64613547923	6.96589092327	4.3986833096	4.88942486617	5.87440117713	4.4363663026	4.7489885762	6.49498145447	4.67972938333	5.42172606123	6.31753283587	6.3334309773	5.66408679523	7.8878748044	5.7784993258		6.47767699287	4.97367789443	5.30527995853	4.2243228486		5.14473587593	5.5111078478	7.49254600237	4.778177296	5.45928199063	7.02205808423	5.0177682662	5.55907186	6.6820569296	5.6695921971	6.256229804	7.67230498343	5.44202145607	6.9365538176		7.48105667307	6.90551407973	7.4446697491	7.73410146843	8.25892535247	7.1278069855	6.79181412193	7.57028786513	6.75296491993	8.3208690025	6.9771509218	7.9673430688	7.4604025609	5.8399259379	9.2033848547	8.85689391113	8.49587493917	8.17294270507	4.53038777947	4.63751210173	4.37251012043	4.48342558303	4.96463373503	4.47080726617		2.5096355593			3.48391304543	3.55339300013	3.9203623146	3.38751931443	7.05578659143	5.47636076723	3.07295621137	5.38112928277		7.0959570509	8.63040726727	7.60419362337	7.59005730233	8.58607212607	6.9736844635	7.442554708		7.52134710747	8.37277130187	8.50767320937	8.5220129338	9.0930030859	9.1761424802	8.59708482457	7.93714067967	8.6716702803	9.04638578907	8.4018019984	8.80177886797	7.7879743866	8.6456706668	8.64341008827	8.96864199137		8.0287875496	8.32903074833	7.65682963867	7.4106844214	7.55178521607	8.16109246453	7.64297663543	7.60461724997	7.64926979397	7.78126970347		7.19984849633	7.71676927673	7.5012209086	7.36645250007	7.7664217075	8.16674138723	8.02955893693	7.74350172147	7.8741216575	7.79278865927	8.4720106699	8.6072877019	8.35672849983	7.95385188747	7.6882454549	8.52668824893	8.9333452906	8.85539735457	8.63041839067	8.11055978443	7.4852362398	7.73880585233	8.20947516607	8.50448134437	8.41347672593	8.2429151623	7.98910666743	7.66558898457	7.68117618083		6.8187441718	7.03816994223	7.11651278507	7.2395996595	7.20903076053	7.5074076308	7.62642568223	7.78045179773	7.44723336473		7.1010319482	6.8260127648	7.29217597637	7.12868683733	6.72534075123
Bos_taurus	Brain	5.37875736867	5.95953366767	4.5660963916	5.72305660973	6.29886970027	6.52312511827	3.98529891007	5.5522290927	5.82927941113	6.13147772673	5.56312101633	5.11667792797	6.1647642765	5.9991468192	5.32782253383	4.9435119699	4.93014143007	4.79363790627	5.66302468203			4.65784538477	3.9829017916	5.0010561693	4.3653666115	6.87674897823	6.14471854057		4.84683236397	2.94423609493	5.04320218763	3.07122862137	4.31676791293	6.0603582703	4.5867902969	3.7526683118	4.26416371647			6.63086616697		6.05838042437	3.81348675617	6.00153831243	6.48781513513	4.57682785413	7.0763637112	7.90654840537	4.47273636427	7.11050096217	7.38937277357	5.8310354858	5.86823194303		5.57328498493	5.50642942367	4.5578327725	3.95619620707	3.5092025223	4.4915148071	4.8713058327	4.98506641105		3.7151673578		4.66144158727	5.06361444847	3.5293019978	4.10931541313	5.40656506493	2.1818435879	5.34926914473			5.68412024107	7.86801924087		5.74493660647	6.5242962794			5.13126138233	4.79058689033	5.1863582211	6.2726242205	3.5583485088	7.7860871712	7.98113834983	6.60772740883	2.8030520399				7.6065530126	6.25874181807	6.41341893253	6.9787730455	6.96951500547	7.48650459633	6.33314861907	6.0641891334	3.32478645407	5.29927472953	5.222569197	4.48427884377	6.29180001457	4.5348352954	7.0896495287	5.45429651823	4.74471636667	3.82237976723	6.44469797983	4.10116974227	5.79886944063	3.29974989007	7.255210893	5.12439405167	5.19138671475		5.24105532697	4.90104189403	7.8132840052	6.03320868003	3.65488681627	6.1230832656	5.68492382257	7.1790611284	5.80048030007		6.18582597747	4.98639826403	7.7893403412		4.5278459235	6.7688925955	4.35265551167	5.3645563534	7.33798343647		4.36690844127	4.37625429327		4.64755937153	5.34344282017	6.86414502367			7.2388146401	7.9812670952		6.92018179103	7.43509572767	7.63236923887	8.59858678517	7.42400445963	8.94001642457	8.62776013337	7.3143607483	8.96170153197	8.41878382573	8.68103911187	9.15602316357	5.847524859	4.0058451338	4.18374250983	5.57703204957	4.4024395755	3.29005928817			2.68779436137	4.03389176303	4.22988128107	4.8039354068	4.34929946833	2.5622928645	6.98801089017	6.0281588543	3.6745610547	5.81816018943	7.3174634686	7.34162062287	8.59249438053	7.2709330749	8.01993412073	8.23759423267		7.4942982301	7.33283807653	7.3184386507	8.91391408383	8.8188127111	7.74863284193	9.25012145727	8.67624019543	7.77090165643	7.38885717693		8.819522877	6.59297879347	8.70629243003	8.4322672432	8.69421789553	8.63867240923	8.60085943097		7.60922912767	8.27016672997	7.7086319892		7.62129326183	7.8410250381	7.6828551311	6.34232965267	7.39030228313	7.04590776263						7.4088809924	7.3821240172				7.11887189597	7.4859253289	7.2347743536				7.34303183673	7.41615570477	7.0152338137	6.8754507638			6.934971894	7.03237946647	7.01119353027	7.01533824337	7.09105908447	6.85467663927		6.8886379547	7.35153278507				6.7279186971		6.96564631983	7.21806136873	7.05801202513			6.4693972302	6.6741611153	6.73972612583	6.6171160354	6.50422392785
Bos_taurus	Kidney	6.0904796265	5.95637222583	5.5161975027	5.7224708608	6.8087150591	6.292864915	4.78986289153	6.1357485254	6.55281276747	6.72735198257	6.25571985073	5.65839314183	6.72917130307	6.86994936377	5.95158248917	5.739372216	5.466253801	5.28915201017	6.59133232797		3.9150831017	5.5123840018	4.6316798277	6.0708597462	4.33518319973	6.41835479587	5.74066797427	6.82065800307	4.91557041133	3.2041854595	4.86591878867	3.8284180785	5.645950925	6.4236688504		3.8323172699	5.2622595655	4.95062270303		7.52547034667	4.2761399854	5.5047588774	3.6831371315			4.12638684927	6.8613685009	7.72414669337	5.2058861366	7.04876295567	7.36831709573	6.49875530963	4.84953306373		6.37524066603	4.7432344681	5.16773152713	4.7130500918	4.94378340443	4.68842331505	5.8816821299	5.84021934903		5.84636054893	5.49441854417	4.738933299	3.99783392177		4.9014942343	5.18872309417	3.29071093067	5.0068774706		5.65386049753	6.6011985416	7.74567977687	4.2241705337	7.34233568273	6.70676155807		4.24596043823	5.3068837493	3.17692098723	2.6159500517	6.56255963703	4.1888151513	7.74852705703	7.9254722331	6.31976822647	2.35032157695	4.14452462713	6.36823381143		7.72764089647	6.1837153791	6.9932885047	6.69530687413	6.28278326857	7.6566250045	5.91479294797	5.96343549853	3.4910570418	7.27517019683	5.43808609217	6.86408619413	6.27182145013		7.43582378	3.7047509043	6.8949203182	4.1043323688	6.3009774279	5.70744043553	6.25277503477	3.7468676279	6.25469801567	5.12623958797	5.91668178713	5.4177773165	6.1258082601	5.83013262487	7.81453097473	5.75687153207		6.24232968507	5.8933217457	5.7262743195	5.25836618913	3.77337176995	6.5908935283	5.42439624527	7.8242571344	4.8346168896	5.2626959778	6.8937206986	5.2987789603	5.94586156167	7.61436895877		5.42315525163	5.23839834637	5.03342157173	5.31733649803	4.73930100187	6.6006187741		6.5740632297	7.30435131563	8.10393044803	7.0176315359	6.53481815683	7.0074330281	8.23161237977	8.9324365564	7.80427356867	8.562931564	7.96444267197	6.563507072	9.04158231997	8.98196136817	8.7341641168	8.54099027703	6.50961018423	5.4771516042	4.76481643433	5.41570406857	4.75921187703	3.73984975703	2.895422546			2.9979765297	4.10545666743	4.53666535717	4.03591747137	3.31487959487	7.44926692703	6.3823781997	3.41564921723	6.31855946887		7.19790445083	8.4452657753	7.5995166886	7.76061891023	7.96667941233		7.5518409636		6.8041206858	8.66737941803	8.64995062573	7.95748654927	9.1482804799	9.08387853757	8.4157920806	7.8202685026	9.02030902257	8.91763746367	7.99152268327	8.92024606337	7.73034094747	8.55232307287	8.6564592773	8.042997906	7.576512957	7.9097351192	8.3646678743	8.16199121683	7.447172298	7.81178520697	7.75020097703	7.94731641723	7.60306352443	7.78316427223	7.78062633717	8.18846780507	7.76061795477	8.3683817073	8.17112251937	7.61777184383	8.24702849387	8.67613467333	8.05475640233	7.5986502792	8.11897784437	7.92999532773	8.86501833917	8.5786550065	7.78966817043	7.4074730263	7.4161524512	8.9477583292	8.87210787093	8.4773528673	7.72159071057	7.1937822189	7.13082827483	8.64516822167	8.6341999636	8.31005290807	7.92281798287	7.7000794604	7.0729389972	7.44947191217	7.4946140762		7.2502248903	7.4024630211	7.26728546653	7.2069144008	7.29273535243	7.3830057133	7.29707675983	7.15814175043	7.1492905822		6.69070203507	6.9272690116	6.73768607147	6.69546411213	
Bos_taurus	Liver	6.0788516245	5.30457939677	5.55438358807	5.98442125547	6.64350879913	6.60294097217	4.69979886307	6.22725679097	6.18471009393	6.58522293693	6.0629370221	5.38346611143	6.40545264093	6.54944061623	5.62035148093	5.25617499957	4.90203906163	5.0389459527	6.41029385367	2.96910070947	4.81867901107	5.5116948025	4.70773530007	5.61006817803	3.7815715943	6.55090799517	5.9133662943	5.62211718103	4.9197107594	2.1090050215	5.12341655147	3.62196707207	5.8945990078	6.6572085738		3.482564883	4.63246378687		3.4427932259	6.89335198017	4.1846225541	4.48205523447	3.9891382242	3.8851277132	4.78360306225	4.0612022913	5.4533685521	6.83995879987	5.60300107023	5.83843894003	7.90171082603	6.21888166137	5.2177146298	4.34815475423	5.50429002733	4.34951273965	4.59760622175	5.60617905683	5.54477714583	4.42111821403	4.92028092857	5.11502017603	4.0789640445	4.5005147369	4.86429768717	4.75883211017	5.343474519		4.699392097	4.9563444784	3.9171567304	4.17985662035		5.00683817377	6.22064724217	7.5310607952	5.05821709503	7.54632399207	6.8793447435	2.62485374143	4.16431061163	5.4472603724	3.93424542443	3.6158558666	6.6387790294		8.036680379	7.47668992147	7.83669933627	2.85901405395			3.76362430373	8.36609994307	5.7206337601	7.74582529967	6.1698224883	5.80418612063	7.22106401203	7.50408591	7.2164415044	4.14795688943	6.94162503633	5.06504117327	6.39254094257	6.29267994767	3.1481093665	7.30140174247	4.63875936155	6.1817043998	3.8190276186	5.27433942993	4.9106110385	5.48805210257	3.8795514775	4.61601240757	5.02686721373	5.20969909753	5.56932585417	5.85026852527	5.6864270806	7.9524962871	5.80108577163		6.57910543013	5.04647308913	5.0043798534	5.43127584353		6.12939123297	5.88020540973	7.81259874973	4.26900706887	5.70190901843	6.98682932987	5.5976972927	5.24122148287	7.2814632135	4.91623410817	7.38606822317	7.54796901443	6.87997306653	7.37046600033		7.0948395377	6.81254378787	7.30392942577	7.96283181953	8.26531376127	7.11607972383	6.8648488529	6.8768400434	7.8176646241	8.82826589853	7.56443994843	8.32900930563	7.99316189553		9.37598164613	9.16570842243	8.4978942774		4.93954506183	4.71616316297	3.3343378147	4.40250759477	4.0086796588	4.64462401877		2.58274700253			2.8584910768	3.31441256093	2.648360011	2.4955443375	7.13430705087	6.06408153263	3.1460094602	6.6201303743		7.66989766073	8.87126606753	8.30083829727	8.32918843527	9.0552855114	6.86077961613	8.19596381923		7.46487370783	8.3062663851	8.66107397197	7.81923517723	9.2022079501	9.10486382113	8.5157770444	7.51623160837	8.6939148776	9.15893782433	7.84077572637	8.93689570533	8.29937753453	8.99206695383	8.92801052087	8.21599190913		8.17488618067	8.81678163367	8.27027410343	7.67166295717	7.98203751963	8.70784914217	8.20720104563	7.92577755307	7.95013949823	7.98876490083		7.95794881923	8.5581415237	8.6307934243	8.16690701857	8.35146158387	8.87456012403	8.71123603473	8.22703589293	7.9229808688	8.09152944243	9.03745303103	8.93693447473	8.6961754681	8.1591655957	7.71792127647	8.8160504992	8.92186283557	8.7603920483	8.5397323469	8.02780885643	7.3701290596	7.97581203973	8.41362429103	8.51572424673	8.40352970163	8.23580985567	7.93101969503	7.2833514035	7.3459448976		6.8335690643	7.3312692656	7.6614526227	7.99147546787	7.806127957	7.77930102827	7.45032214117	7.10780621573	6.7745380595		6.55733748635	7.38420970443	6.88001741257	6.70108464347	
Canis_familiaris	Brain	5.40893004543	6.0615126895	4.79590831133	5.62364124287	6.305810776	6.55860985087	3.9865731551	5.90992298877	6.02905948383	6.291076957	5.8894119427	5.29889056043	6.3906721577	6.31338333123	5.38136769083	5.04279912383	4.9796387699	4.91642583267	5.77177655837			4.8481433442	4.7277649954	5.9356712364	4.47202306117	6.89100670167	6.25580712523		4.8195453072	2.7587643183	4.7712432845	3.47483801487	4.5443040201	5.587334116	4.84676902257	2.8733206018	4.4398495701			6.6482645331		5.94949522543	4.17246673997	5.8954274043	6.27907230717	5.04215664313	5.85511871957	7.38918190213	5.05596022217	6.74005754847	7.63136963473	5.45323940937	5.42243547513		5.2796402066	5.31768842907	4.2536771654	4.19923348623	3.64079063925	4.15004268303	4.80186283113	4.80013474327		3.73031498797		4.72997943693	5.10991294157	4.67054315053	3.99852787967	5.65703051807	2.44334510863	5.37699280083			5.4144888582	7.36993869967		5.0161531285	6.45755304217	2.9788020925		5.33915808707	4.03236975467	4.1987304749	6.98542194033	3.48839408985	7.70089484743	7.93584539983	5.78216807227	2.63569518157				7.45282120013	6.03910003677	6.15639362197	6.76861432777	6.68127089373	7.26802852277	5.47734729467	5.49655999713	3.42288557423	6.7975796053	4.60625885867	4.95684842053	5.89630638793	4.42780378397	7.46969522497	5.3449185859	5.4451265414	3.79930709383	6.40655903727	3.98580807663	5.5359477866	3.8546676078	7.02848816473	5.2432979828	5.23485806177		5.65622639487	4.56424965727	7.80526602137	6.0833729754	3.82389969227	6.20769763133	5.418752671	7.0343299847	5.45065348593		6.18386443677	5.23488267887	7.6873596835		4.26896526937	6.76533232877	4.4353515208	5.70779212833	6.81967296713		3.9251226464	4.42874800297		4.5687299874	5.42661023413	6.3475120972			6.88573661117	7.68929506713		6.9153172089	7.53901405583	7.23699015153	8.3172882093	7.38055910837	8.9225656286	8.39347779143	6.97965141897	8.85685783007	8.46514141133	8.4346481186	8.91545395797	4.80043787453	4.40888986167	3.92781817297	4.02486069313	4.12666862763	3.09988909377			2.74412800323	3.9938854997	4.05242799517	4.26766013233	3.63717626383	1.9684829486	6.9808970764	5.92515123413	3.60219662717	4.25030870403	6.8433634998	7.07834203937	8.59147557367	7.22165679623	8.01934224147	8.40429997357		7.64090737613	7.34065657023	7.53632778937	8.94665335597	8.53925561363	7.32663929597	9.2561579138	8.5359905527	7.60233036427	6.8912467587		8.7479603347	6.7068027479	8.8072118468	8.47419624343	8.80262694403	8.4958959681	8.8219456269		7.75897318927	8.18139662803	7.70649512757		7.75510117127	7.9986512861	7.9066639737	6.32971248933	7.7584837527	7.08790226837						7.27646428217	7.26210083637				7.13397254793	7.69274374687	7.33507833907				7.46618421947	7.58526547697	7.3973071425	7.04164968753			6.8348334724	6.90883397557	7.37863927917	7.32508505847	7.1139905284	6.52058011347		6.6836335778	7.11914081033				6.88189747723		7.14940839713	7.11964272867	6.95636351633			6.47134678107	6.6609585853	6.70235852453	6.6638666845	6.53972677843
