species	alanine	arginine	asparagine	aspartate	glutamate	glutamine	glycine	histidine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine	acetylglycine	dimethylglycine	asymmetric dimethylarginine / symmetric dimethylarginine	N-monomethylarginine	2-aminoadipate	citrulline	creatine	cystathionine	hippurate	hydroxyproline	kynurenic acid	kynurenine	methionine sulfoxide	ornithine	orotate	phosphocreatine	pipecolic acid	quinolinate	salicylurate	sarcosine	betaine	aminoisobutyric acid	GABA	5-adenosylhomocysteine	glutathione oxidized	glutathione reduced	adenosine	guanosine	inosine	xanthosine	cytidine	uridine	AMP	ADP	adenylosuccinate	GMP	GDP	IMP	NAD	NADP	cAMP	CMP	UMP	UDP	dCMP	dTMP	dUMP	UDP-galactose/UDP-glucose	UDP-glucuronate	gentisate	malondialdehyde	anthranilic acid	4-hydroxybenzaldehyde	4-hydroxyphenylpyruvate	hydroxyphenylacetate	thymine	uracil	nicotinate	4-pyridoxate	niacinamide	1-methylnicotinamide	flavin mononucleotide	thiamine	histamine	1-methylhistamine	adenine	guanine	xanthine	hypoxanthine	urate	5-HIAA	indole-3-propionate	indoxylsulfate	serotonin	fructose/glucose/galactose	erythrose-4-phosphate	alpha-glycerophosphate	pentose monophosphate	hexose diphosphate	hexose monophosphate	lactose	sucrose	glycerol	glucuronate	6-phosphogluconate	3-phosphoglycerate	carnitine	N-carbamoyl-beta-alanine	pantothenate	putrescine	phosphoenolpyruvate	trimethylamine-N-oxide	inositol	allantoin	creatinine	pyroglutamic acid	DHAP/glyceraldehyde 3P	phosphoethanolamine	pyruvate	alpha-ketoglutarate	taurine	adipate	malate	oxalate	suberate	succinate	aconitate	citrate	isocitrate	propionate	2-hydroxyglutarate	alpha-hydroxybutyrate	lactate	mevalonate 5-phosphate	beta-hydroxybutyrate	fumarate/maleate/alpha-ketoisovalerate	3-methyladipate/pimelate	butyrobetaine	sorbitol	cholate	glycocholate	taurocholate	glycodeoxycholate/glycochenodeoxycholate	taurodeoxycholate/taurochenodeoxycholate	chenodeoxycholate/deoxycholate	C16:0 CE	C16:1 CE	C18:0 CE	C18:1 CE	C18:2 CE	C18:3 CE	C20:3 CE	C20:4 CE	C14:0 SM	C16:0 SM	C16:1 SM	C18:0 SM	C18:1 SM	C18:2 SM	C22:0 SM	C22:1 SM	C24:0 SM	C24:1 SM	C2 carnitine	C3 carnitine	C3-DC carnitine	C4 carnitine	C5 carnitine	C6 carnitine	C7 carnitine	C8 carnitine	C12 carnitine	C14 carnitine	C16 carnitine	C18 carnitine	C18:1 carnitine	C18:2 carnitine	choline	phosphocholine	cotinine	alpha-glycerophosphocholine	C14:0 LPC	C16:1 LPC	C16:0 LPC	C18:2 LPC	C18:1 LPC	C18:0 LPC	C20:5 LPC	C20:4 LPC	C20:3 LPC	C22:6 LPC	C32:0 PC	C32:1 PC	C32:2 PC	C34:1 PC	C34:2 PC	C34:3 PC	C34:4 PC	C36:1 PC	C36:2 PC	C36:4 PC-A	C36:4 PC-B	C38:2 PC	C38:4 PC	C38:5 PC	C38:6 PC	C40:6 PC	C16:0 LPE	C18:0 LPE	C18:1 LPE	C18:2 LPE	C20:4 LPE	C22:6 LPE	C34:1 DAG	C34:2 DAG	C36:1 DAG	C36:2 DAG	C44:0 TAG	C44:1 TAG	C46:0 TAG	C46:1 TAG	C46:2 TAG	C48:0 TAG	C48:1 TAG	C48:2 TAG	C48:3 TAG	C48:4 TAG	C50:0 TAG	C50:1 TAG	C50:2 TAG	C50:3 TAG	C50:4 TAG	C50:5 TAG	C52:1 TAG	C52:2 TAG	C52:3 TAG	C52:4 TAG	C52:5 TAG	C52:6 TAG	C54:1 TAG	C54:2 TAG	C54:3 TAG	C54:4 TAG	C54:5 TAG	C54:6 TAG	C54:7 TAG	C54:8 TAG	C54:10 TAG	C56:1 TAG	C56:2 TAG	C56:3 TAG	C56:4 TAG	C56:5 TAG	C56:6 TAG	C56:7 TAG	C56:8 TAG	C56:9 TAG	C56:10 TAG	C58:10 TAG	C58:6 TAG	C58:8 TAG	C58:9 TAG	C60:12 TAG
Oryctolagus_cuniculus	5.92295899523	4.5385649343	5.1905179602	5.33621723427	6.16703401827	6.39882262283	4.4918900548	6.15580299263	6.1576882064	6.5093464537	5.97519915983	5.19403658013	6.4101472792	6.82639461147	5.40862649457	5.46050482683	5.01471582043	4.96403808043	6.28249216913	3.04403257057	5.70773156243	5.24190504873	4.55534765477	6.21061144393	3.93042859197	6.6569245067	5.99787190673	5.9061828603	5.2696934417	3.99994907253	5.89111616503	4.00583324827	5.7619955838	6.05475668387	None	4.11676045463	5.22240302217	None	4.1672889105	7.13553784633	3.87868311723	4.74114551953	4.57098328395	7.20253804337	6.0563547141	5.15693327027	6.62121079383	7.84312012623	5.7952915643	4.32213802697	7.57913240223	7.66576664497	6.20791312803	6.1166637022	6.87858564347	4.71503962313	6.47692063323	4.978759445	5.46479049237	4.1892814999	5.7785273882	7.24259398443	5.1226460347	4.362616371	4.28624187823	4.65438516017	6.8570547394	None	4.9979861858	5.21508461547	4.38965651983	4.51112385233	4.12139401983	5.03459776833	5.57832226393	7.77522100777	5.71486680173	7.43562765083	6.8182900484	2.42975228	4.0824044843	5.7226834953	5.0215444878	3.00842979335	6.16244586243	5.10901469133	7.93165948023	7.86229947327	6.18804012103	None	None	None	2.2505252825	8.35771596163	6.5577559457	7.80517283217	7.1761368841	7.0579637599	8.3774685542	7.32090478087	7.01554764873	3.334210781	6.9573646342	6.09018568913	6.71659607997	6.52940059927	3.05693688663	7.09625903643	5.05559843047	5.71154750157	4.17663597983	5.42679372263	5.28602500593	5.3807917416	3.59102071627	6.6881160427	5.1594434612	5.3122175045	5.66803188317	4.8610151327	5.66296075013	7.90019204473	5.71153820367	None	6.40400766323	4.6068767227	6.1106457064	4.06421131797	None	6.287983329	5.78519016733	7.6990844959	4.60533810263	5.5163342037	6.91748262	4.95385604727	5.81811770923	6.94610083253	4.57781728953	6.65210634053	5.01580104297	7.54329367673	5.68143741867	None	7.02746262287	7.0586157597	7.5594728013	8.07135343377	8.13439279023	7.2201397283	7.26283383917	7.2535045306	7.09638844293	8.35450625787	7.06319991147	8.12984137373	7.35857075553	6.13674951705	9.3636845892	9.13935646823	8.4445292312	8.3503864089	5.32406499193	4.92677470747	4.62713503547	4.8436010318	5.02024314763	4.28052529647	None	2.91761661787	None	None	2.8582566892	3.025874953	2.53235999225	2.89773281367	7.00648638537	5.76298244493	3.12687793453	6.3198087123	None	7.0800544937	8.58012839847	8.22732755367	7.71731218483	8.55931099463	None	7.9175587892	None	6.83990458127	8.30739787227	8.32824593027	7.88084957263	9.16161572283	9.26110872233	8.74045547137	7.4744176661	8.68269208877	9.21343757767	8.77779761207	8.92841754863	8.2383526783	8.8412110443	8.60252592303	8.51574539967	7.6525951765	7.8821604531	8.20153810927	7.77439857097	7.77418625443	7.57943948583	8.10198952383	7.85348856713	7.84865564467	7.77930224963	7.86304403273	None	7.47285288873	7.75169963107	7.7672102422	7.60582873067	7.69411020107	8.2734674129	8.1234928395	7.79584863343	7.82732646367	7.29180874613	8.5528156316	8.54145646397	8.13593395953	7.8129825117	7.63998200603	7.9054123234	8.59640770283	8.58959193247	8.38377265113	7.88222921537	7.19566399627	7.1466723981	7.73528204653	8.15409434363	8.22652298603	8.16401543013	7.94551269303	7.43894434643	6.92457718893	None	6.5415677624	6.91379008473	7.07904241437	7.5905910188	7.89086386837	7.88125392297	7.57263180443	7.38152665733	6.88956949245	None	6.9277597739	7.65548997263	7.45379986863	7.12112732873	6.8668030455
Fukomys_damarensis	6.0242056258	3.0629578341	5.6054720504	5.4898600844	5.9292431286	6.6089798801	4.3543773878	5.9203925889	6.3141919765	6.5337368611	5.7983716131	5.4375777617	6.4638816464	6.6338401737	5.5543461888	5.5074267603	4.7473651906	5.0536161744	6.5038990389	4.3597596164	5.4061397637	5.3169971707	4.5358129375	5.023511724	4.3096940296	5.621378836	6.0265161049	6.621933766	None	2.1205739312	5.0465107721	4.3774701736	5.508553958	6.6162232663	None	None	5.6585036362	None	None	7.1996057806	None	4.8397984649	None	7.0305792817	7.6435180329	3.888853167	5.9506072516	7.6957041866	4.9587931531	6.525015637	7.508505519	6.404202334	5.6533244508	4.5182111443	5.2001443325	4.7825012895	None	5.4833062339	5.3006128727	3.8789811234	5.2286697841	5.9800870391	4.8341281081	4.7433058964	3.7590631882	4.2061509816	5.6212635475	None	4.810346791	5.4609414203	3.3085644136	4.2166935992	None	4.8474801149	6.0400236865	8.0529827959	5.4214821757	7.4772480502	6.9553172637	5.8565845042	4.0348689964	5.2285799942	3.0806264869	3.7380667148	5.849046387	4.0101302772	8.2996924609	7.6106242897	7.249277771	2.7041505168	None	None	None	8.3434815491	6.7217577055	6.1367253222	6.7890682103	7.7569264029	8.003679606	7.7665570327	7.4263502986	2.9556877503	7.1771906003	4.6878587927	6.784356281	6.2003311128	None	7.0897222102	5.8058486981	6.0192235002	4.9311373713	5.5592780585	3.3632358045	4.6370191558	None	6.9232106938	4.9379138923	None	None	6.1113969493	5.380553114	7.8740520072	5.7686085061	None	6.3866619515	None	5.1948555383	4.3734269622	None	6.4813624988	5.5505414216	7.8627674709	4.7312260302	5.890710452	6.9678459367	5.1580034476	6.171629933	7.0840997582	4.4212089341	6.1278230587	5.2909423398	7.5082502262	6.8161812903	None	7.3456828617	7.0283585671	7.9158805911	8.528439911	8.1476848709	7.4265900291	7.9063366691	7.6729313927	7.0988262987	8.5679312375	7.0636012476	7.8077200441	7.4324170815	None	9.3371426123	9.2688805007	8.9022470334	8.5397901493	4.3723227295	4.4534406593	3.789721694	3.7848311781	3.6321534835	None	None	1.9637878273	None	None	2.3873898263	None	2.6454222693	2.1172712957	6.8418662479	5.8208927578	3.1146109842	5.0179469017	None	None	8.6142073704	8.3143844416	7.9326290074	8.9396561591	7.0706981942	8.397371364	None	8.0229224804	8.345727175	8.2987525376	7.5849290759	9.1066883651	9.1741135007	8.6340823028	7.5171458258	8.8024419652	9.2185570435	8.3366655167	9.1120823321	8.2858017345	9.1056994918	8.9751623272	8.9793186163	8.5172741801	7.9130514894	8.5144352465	8.0707548214	7.9074160907	8.3602428699	8.5747111277	7.6783470493	7.2091135087	7.7877898537	7.698143094	None	7.4652404777	7.364359601	7.5727648734	7.3372715856	7.6125264133	8.3170755058	7.8149370369	7.6873979308	8.3456490154	7.7726804897	8.8081570137	8.5625814423	8.0595435845	7.8260783808	7.5196680495	8.6115590489	8.9069389807	8.666785664	8.2100290141	7.750986203	7.1028139414	7.9363408498	8.4543235783	8.6390343018	8.3707248338	8.1548143066	7.7640210219	7.5158299619	7.1336941728	None	6.8981464497	7.2563425661	7.342630954	7.6255252751	7.6368796478	7.7230606539	7.5219549006	7.3526957053	None	None	6.8382114058	6.9427444385	7.0428308561	6.9889117781	None
Sus_scrofa	6.22458691683	5.6223113754	5.8671042725	5.91093569847	6.29095737087	6.4269236407	4.72422773597	6.38585068757	6.75626217157	6.97642651237	6.48331975113	5.8847890064	6.88798194893	6.98569345663	5.97839444867	5.81041311417	5.40492633843	5.52863376177	6.7927045156	3.83756600647	5.2805144227	5.73995538303	5.07584756617	6.15490736223	4.35936648207	6.5169159301	6.04648609837	5.86649586653	5.24828564045	2.22022450387	5.29284034587	4.6923470989	6.21519712513	6.24968517423	None	4.01862595513	5.7733744726	None	3.52407129445	6.8977011351	3.4003710454	4.23263209857	4.7483891323	4.4350318368	5.40859914523	4.75136307423	7.41315762263	7.86867661717	4.2506717602	6.37862627327	7.9017105088	6.0866301382	5.00592802667	4.5168222462	5.91172944827	4.7832397477	5.62023587513	5.74355125593	6.012786338	4.3319171739	5.54356708007	6.04086553013	4.487237389	4.93271058073	4.76805698707	4.8560515959	6.3192607444	None	4.68635715717	4.93677891117	3.5797281166	4.28321043043	4.0744622343	5.36855939263	6.21153344813	7.81783794853	4.95842599927	7.6011231154	6.95231619477	4.95842098467	4.25737879173	5.18020974507	5.915296696	5.7340060151	5.34612927997	7.04860920793	8.02688062217	7.82859424653	6.98515157787	2.4523577726	None	None	2.1613680022	8.35431989727	6.65717087997	7.7719889031	6.5840285674	6.26124616623	7.4458766295	7.97996653703	7.67464524223	3.77318847303	7.0740846778	5.89458951793	6.8053072014	6.06006738913	3.42999562493	7.47966289293	5.3520524697	6.65725703493	3.87521548893	5.51414232403	5.70814148063	5.59795771873	4.28997048165	5.66254905197	5.47905157317	5.3227696879	5.45985129667	5.88365260007	5.10584695357	7.8892628194	5.76474367777	None	6.48174760257	4.51035325793	5.3526496306	4.34228364547	None	5.76480712487	5.6174559599	7.7587291952	4.69505403137	4.3725351963	6.87386997143	4.8770761212	5.4733930067	7.15918188867	3.2685779719	7.18235643263	6.48780629203	7.70699229963	7.46908300283	None	7.33910738523	7.0623207685	7.71794552783	8.21426967453	8.4894102968	7.26713193857	7.12771309807	7.62275323753	7.48641526607	8.71293601027	7.66800068587	8.24039718957	7.22731355603	6.2721884391	9.31956800757	9.08334840313	8.71245599393	8.5362918182	4.53152225597	3.1811054779	3.27693653653	3.63881749097	3.59126044103	3.1318675664	None	2.4166405073	None	None	2.6875289612	2.8615344109	2.3856062736	None	7.17616088183	7.02932959777	3.2698405145	6.5099446788	None	None	8.44031864637	7.87434332157	7.4995385823	8.6638304303	6.63599798927	7.97693857823	None	7.4485775981	8.54830042047	8.41589626757	7.67005855463	9.1524926962	9.16424519753	8.4471461601	7.32668347477	8.7520810473	9.1655641055	8.34053049797	9.03508743363	8.1110974456	9.06101214813	8.94656173213	8.75752994603	8.21050068373	7.843373981	8.43512864937	7.46306260963	7.3299454664	7.85213127693	8.2537520986	7.7642901749	7.48811694617	7.74284768087	7.6734318988	None	6.9360293648	7.3830564483	7.36386545293	7.3272448845	7.51567419	7.95075072127	7.700132776	7.5032971687	8.06809051733	7.44279463723	8.50840839027	8.4034505099	7.9606543091	7.6815170486	7.560603079	8.42332551633	8.77848174177	8.6309377751	8.33639481023	7.79570940313	7.16532154937	7.78232483127	8.24307540513	8.4491996477	8.43089079553	8.3813088384	8.07138833203	7.5484104694	7.39221227253	None	6.79355475627	7.3232530466	7.55000977677	7.97092996193	8.02593435817	8.0184368216	7.81883062887	7.7680413102	7.1459580089	None	7.17064715173	7.6902164208	7.5121324883	7.29110985333	6.78949522663
Meriones_unguiculatus	6.1634046477	5.1009272254	5.39674156147	5.03496086733	5.70752260617	6.49006413907	4.2487963459	6.3052874959	6.49859832987	6.80558794907	6.36960554027	5.6036340261	6.81684437023	6.64540434553	5.58818910633	5.50697669953	5.26788195643	5.30853005837	6.47131601537	2.98837801457	5.6414224966	5.24182181987	4.61756083727	5.76117375257	4.96758569133	6.0443695394	5.158265329	5.55920223407	4.90778641943	2.29699273383	5.69452276583	3.70873286533	6.1593413807	6.40627874663	None	4.10309764213	5.57717714643	None	4.22430451863	7.0865004641	4.37878461417	4.32626183303	4.42135013233	7.25445920397	6.47795480063	4.62987714237	5.88267678627	7.86051294737	6.14258167037	6.4035734054	7.4281855732	5.59512607163	5.77614884263	4.12647665337	5.1597598631	4.52848890007	4.11679964605	5.47284881087	5.3574373588	4.53798544247	5.78287518087	5.5023226476	3.8887409607	4.52182620527	4.5427552185	4.48156155153	5.33301328183	None	4.84621356187	5.23318212023	3.69213390337	4.7020127019	3.89926715983	4.87234208567	6.28374405387	7.80561162967	5.35248176307	7.55932814823	6.86337997547	4.20497760727	4.39012864847	6.23847019697	4.79697960733	4.2271921988	5.57800855273	5.06796305433	7.95802475363	7.87752952477	6.5916134579	2.92268467623	None	None	1.7993405495	8.36904876483	6.3488727425	6.15605438597	6.2339171527	6.3986857123	7.16553077837	8.22134868617	8.02029941	4.11895171743	6.50668380067	4.77997399293	6.9953052138	6.4704789776	6.34582259997	7.63831075167	5.07278881447	6.3569652002	3.7572588001	5.02712072877	5.5738659908	4.71737464637	3.9500849219	5.61472890823	4.95068031647	5.59049953	5.54492364127	6.09681062927	5.78696601597	7.8222150868	5.8064341695	None	7.4464524712	5.22525258243	6.18319653377	4.5832219242	None	5.8885729079	6.03646800523	7.92998230727	4.8762544265	5.6755504782	6.84589780817	4.82641180247	5.35614450063	7.44478907973	5.21867113507	7.36975635313	7.2727056237	6.2030044631	6.45077297963	None	7.48153391257	7.84876399473	8.27680125067	8.8452617173	8.84169413627	7.9342779444	7.2665561222	7.5103525978	7.20357887807	8.58951697767	7.40748708253	7.96195193803	7.0466172339	6.08221983247	9.32262503047	9.07903111777	8.67267672597	8.57143778867	5.81671295373	4.85309163783	4.98144723803	4.16643422033	4.326526575	2.82879711367	None	2.25327280935	None	None	3.2148741709	3.22124029143	3.2640698317	3.0359598005	6.92043556763	5.72795194147	3.02167619023	6.10188733323	None	7.8830392863	9.0111632541	9.1651942327	8.44442668457	9.08137264347	7.66363013047	9.00493872557	None	8.94176981513	8.40748766283	8.25985572943	8.0727440974	9.11893572107	9.19188834043	8.5374363284	7.77416253673	8.74962579623	9.16590308557	8.40988343963	9.0143751443	8.11463236187	9.0164419727	8.75321178043	8.98782580773	8.3212476285	8.31397657673	8.6325077529	8.06960124173	8.50160333497	8.72467349383	8.7150855284	7.90639934173	7.7410363871	7.80559005317	8.35953483213	None	7.2012300664	7.1977278027	6.8022740058	None	7.13231734857	7.02387039413	7.1248994056	8.0587039751	7.9916088733	6.99711343737	7.9753067997	7.9263031422	7.5157461642	7.2458085495	7.2317740809	7.85167646817	8.63069843133	8.5767084261	8.168787851	7.5184344866	6.75663664673	7.2055542188	7.8371040971	8.48450271283	8.4868646963	8.1824604169	7.7735587075	7.09952740483	6.99762191275	None	6.3402023101	6.82690489903	7.0328354646	7.40466926873	7.24687240957	7.3253704715	7.30864760947	7.4746168357	7.01730843833	None	6.9635695925	6.3633731463	6.95674011883	7.0431867203	6.75573438143
Tamias_sibiricus	5.9694413838	4.5280529292	5.2551267774	5.38411726205	6.21746145495	6.5824232813	4.4599360698	6.08234281095	6.17065383775	6.53770933935	6.0344993628	5.34581534915	6.1975397193	6.52185734475	5.4752939465	5.3479498109	4.8581846582	5.1428060539	6.29815665155	3.0622615676	5.7432446149	5.46849476075	4.872199116	5.3899513446	4.11632056195	5.82360934895	5.70863999065	5.7448757129	4.750176569	3.2075843683	5.0926795125	3.9055280246	5.9206543504	5.76222435595	None	4.07704055975	5.0105158739	None	4.2713303711	7.16103725155	3.71595322695	4.62220349555	4.706179914	4.33244816685	5.6529388072	4.72357721085	6.65417484015	7.9317043789	4.9923985609	4.64784994665	7.84625453365	6.1575026707	5.94998326715	4.5519550041	5.87773178805	4.1072438976	4.61284024335	5.4473400676	5.32143809475	4.17872315745	5.42521072295	5.48253836655	4.5398924664	4.42079758355	3.60428731715	4.2393314693	4.8704818807	None	4.6068664724	5.05938831625	3.34714382655	4.40177848295	3.8224296238	4.4206763209	5.38435552235	7.78414588725	4.60690674205	7.205114439	6.8669086307	None	4.43911007285	5.55426202125	3.3553904991	4.03978874465	5.28820686355	4.64670789565	8.0211034417	7.78840958145	6.8118064854	2.61496884295	None	None	3.52809326445	8.3388816464	6.23139312625	7.0542640941	6.01596809085	5.7392374505	7.55744110125	7.6364239474	7.28866314635	3.1825267366	7.12305832705	5.5542071338	6.99838491085	6.47512014565	2.8473412	7.03726253485	5.14331700055	6.5185868754	4.02548371365	5.41873736185	5.59486880415	4.7141920872	4.5142687584	5.39229494285	5.37914961005	5.30947414835	5.72389092305	6.2635360348	5.28718396265	7.8644568621	5.6750918105	None	5.9897537775	5.23326892675	6.7267605263	4.3722994666	None	5.7015278534	5.45545164605	7.78848149555	4.8463538006	5.67790697385	6.94389135425	4.63870595415	5.9706189902	7.16344715735	3.4888326344	4.45771437365	7.4852233771	4.15311439575	7.6817897373	None	7.2635059295	6.7261190316	7.50087589465	8.3012404348	8.18079595525	6.49432677595	6.87645087945	7.49812287265	7.06853135715	8.5080696228	7.24306380125	8.18161346095	6.99617886005	6.2861745584	9.2029393903	9.10264319225	8.44185437485	8.3838340476	5.61829120815	4.5503007211	4.31099513785	4.3652565375	4.5348535309	3.0544123555	None	2.511883361	None	None	2.98854156015	2.8041324753	3.2401995345	2.9076433966	7.0400913197	6.11802189705	3.3669483552	5.7557298545	None	7.3619772291	8.76094610795	8.11469919215	8.0198994465	8.72815352505	6.4732575446	8.18967162955	None	7.9610137762	8.45861872975	8.38751246795	7.9141912487	9.14935238675	9.134875531	8.4894616766	7.56795161825	8.7739443301	9.08385753635	8.18845859565	9.04602908615	7.96997960505	9.0187097557	8.8696519185	8.9645432376	8.13335623405	8.14956656765	8.3427007845	8.09076023385	7.3882341807	7.90644806175	8.3486011291	7.92845946185	7.69455361605	7.6930143698	7.9951034706	None	None	6.8986845468	6.9609011707	7.3739112947	6.65612163675	7.589275887	7.69407423365	7.5817937587	7.67565843	6.9994971744	8.10704053275	8.43444030465	8.25921408825	7.89903496785	7.415839109	8.25458283925	8.95762619795	8.91775174365	8.69839020805	8.14038589805	7.4387408873	7.60868733555	8.4338354074	8.7810549491	8.74275069835	8.654590561	8.29079305025	7.4334298219	7.36152674335	None	6.9938320297	7.4684125719	7.92679737335	8.07489628405	8.0137166068	8.09836187765	8.03417109595	7.9051992374	7.41747865215	None	7.43725369025	7.3373148433	7.50964799195	7.5228042917	6.9999715927
Canis_familiaris	6.10140189893	4.11245183413	5.4990558151	5.45501186903	6.03551868263	6.6314540576	4.23440117107	6.22174088073	6.50290981143	6.83951592617	6.40265445237	5.6571862747	6.83423430233	6.65288629127	5.86982770903	5.74263560447	5.1289969739	5.34947587893	6.61968953113	2.9341752498	5.492050845	5.68927030687	4.8516483656	5.9246507394	4.1400829378	5.85221073567	5.71570164347	5.46069937807	4.1810929687	4.25294860367	5.14435828347	4.39656234427	6.05237020037	6.11325422513	None	3.5449067523	6.25809544277	None	3.50452894915	7.3245189571	3.751056857	5.24311385713	3.88301965167	6.52992426733	6.25252400103	4.31299428303	5.57751086443	7.37324525823	5.61483076703	5.50514589363	7.3586167582	6.35460749633	5.03668376927	4.3358370743	6.04603715467	4.77438772727	4.9815286789	4.39754794227	5.18426314743	4.2424925478	5.23587656957	5.46449816117	None	4.70587147273	4.4993033641	4.6302244108	6.0086253531	None	4.6496634535	5.39831950167	4.22550931157	4.39959438487	3.8887409607	4.79034593723	6.33216976817	7.92444871797	4.35667601327	5.8879093185	6.89203175923	4.83985099593	4.18690410593	5.26101766383	6.1256765392	4.67567363283	5.86545850217	3.0899051114	8.01083730467	7.7811384153	5.90159050883	3.0310042814	None	None	2.1303337685	8.35525124853	5.83181482443	7.7002514294	6.06141148733	6.10046652233	7.3802776668	8.22073326947	7.9862982398	3.8727965282	7.42906774407	5.8715507197	6.6489239815	6.28372196603	None	7.2163962998	5.6501970181	6.37575991167	4.0145810688	5.33627503377	5.4027662391	5.25304477717	3.89959206487	5.62463350743	5.22690765853	5.1572131021	None	6.07583241503	5.71903894457	7.9178205115	5.72829471393	None	6.50665016043	5.41759032873	6.93024190167	4.71041389717	None	5.8600018889	5.88413327123	7.73725186493	4.46717453933	5.50947286267	7.02083954127	5.0822194019	5.66296642073	6.7477366517	4.008178274	4.71170286263	7.4061470251	4.6412831762	7.41404975507	None	7.2967741921	7.07626176787	7.59488670713	8.21143473637	8.56792842937	7.01158131713	7.4252257567	8.23781932357	7.28086905263	8.7364691612	7.60350772623	8.37650706413	7.43220715777	6.03138133983	9.2634324602	9.08698622247	8.6162133689	8.61326320517	4.95883709237	4.385012333	4.31334777067	4.48108442107	4.10059432477	3.14131472083	None	2.82962523435	None	None	3.22077379183	3.04606883743	2.81842098427	2.82062334447	7.1092712631	5.47629137843	3.36581555427	6.2680522228	None	7.49149459217	8.76792143857	8.46541002367	7.89977100357	9.02378120587	6.90180895377	8.66074989353	None	8.20892518897	8.36830757783	8.20717936807	7.74192334363	9.01579362533	9.1413424833	8.4714926568	7.44207723747	8.6972692884	9.1127527801	8.15665333007	9.08887427767	8.0138547808	9.22642616563	8.88246166083	8.8242203617	8.3807685584	8.361487285	8.77606957863	7.8196060236	7.70006234233	8.39348718847	8.64870882917	7.6593766397	7.65551077983	7.7180673637	7.84320514753	None	None	7.13519694965	7.137274453	7.55687411795	7.27484489297	7.5243265468	7.5462085113	7.5495847183	7.99679802797	7.32010158697	8.18504694447	8.18284068963	7.876391843	7.72194976123	7.6478784215	8.2531100939	8.7173271156	8.69022055217	8.3601696256	7.85900166923	7.48416585123	7.71194198683	8.27564820313	8.57640846603	8.48351514037	8.34461770253	8.18116961303	7.7385071181	7.40951982607	None	6.79041952257	7.36149403833	7.5638833214	7.88047426277	7.96944088127	8.07782431147	7.98776858087	7.90098940477	7.45546542163	None	7.50654285817	7.27144745927	7.5901636139	7.34928657147	7.0151950481
